Date,High,Low,Open,Close,Volume,Adj Close
2020-04-06,8140.2294921875,6351.64453125,6789.4208984375,7806.12841796875,15859,7806.12841796875
2020-04-07,7950.48291015625,7174.6533203125,7803.26220703125,7252.7041015625,933,7252.7041015625
2020-04-08,7480.0498046875,7191.89501953125,7245.68017578125,7332.8359375,6712,7332.8359375
2020-04-09,7358.748046875,6929.15771484375,7333.087890625,7008.93994140625,1834,7008.93994140625
2020-04-10,7261.2451171875,6094.7470703125,6843.9677734375,6750.91357421875,23868,6750.91357421875
2020-04-11,7182.60693359375,6426.7529296875,6750.91357421875,6593.57666015625,1850,6593.57666015625
2020-04-12,7122.5966796875,6531.609375,6595.24609375,6964.95166015625,1604,6964.95166015625
2020-04-13,6964.7529296875,6609.5810546875,6952.0068359375,6890.7724609375,3368,6890.7724609375
2020-04-14,6942.34033203125,6735.7958984375,6890.7724609375,6829.05615234375,4956,6829.05615234375
2020-04-15,6916.6904296875,6551.07470703125,6824.95068359375,6582.6767578125,1294,6582.6767578125
2020-04-16,8951.322265625,6452.63330078125,6578.06591796875,6942.73974609375,3340,6942.73974609375
2020-04-17,7212.24267578125,6910.83349609375,6943.2939453125,7177.56787109375,78,7177.56787109375
2020-04-18,7342.17626953125,7077.80029296875,7177.56787109375,7289.93798828125,654,7289.93798828125
2020-04-19,7320.779296875,7081.63916015625,7290.04931640625,7216.12646484375,872,7216.12646484375
2020-04-20,7324.42578125,6529.52294921875,7216.12646484375,6882.98779296875,1859,6882.98779296875
2020-04-21,7045.42333984375,6747.5107421875,6886.365234375,6946.50390625,2722,6946.50390625
2020-04-22,7212.14111328125,6792.57373046875,6944.94970703125,7169.533203125,6088,7169.533203125
2020-04-23,7480.681640625,7006.53076171875,7161.66650390625,7466.8056640625,3798,7466.8056640625
2020-04-24,7667.7626953125,7455.05859375,7469.74755859375,7515.306640625,1519,7515.306640625
2020-04-25,7733.0625,7498.43310546875,7517.0205078125,7678.068359375,3308,7678.068359375
2020-04-26,7789.921875,7529.10009765625,7677.03369140625,7736.38623046875,11431,7736.38623046875
2020-04-27,7904.09912109375,7686.11962890625,7722.57568359375,7884.61669921875,8028,7884.61669921875
2020-04-28,7896.279296875,7691.71484375,7890.822265625,7788.77587890625,11134,7788.77587890625
2020-04-29,8867.001953125,7762.11083984375,7786.6005859375,8847.212890625,10123,8847.212890625
2020-04-30,9315.7978515625,8584.798828125,8857.5927734375,8711.984375,20049,8711.984375
2020-05-01,8982.2431640625,8616.3583984375,8711.984375,8775.4111328125,5184,8775.4111328125
2020-05-02,9016.083984375,8701.9833984375,8784.279296875,8950.150390625,11079,8950.150390625
2020-05-03,9267.208984375,8550.3583984375,8950.357421875,8763.833984375,8040,8763.833984375
2020-05-04,8983.361328125,8250.5380859375,8760.7646484375,8804.7470703125,86898,8804.7470703125
2020-05-05,9077.376953125,8734.0283203125,8811.2783203125,9018.443359375,18141,9018.443359375
2020-05-06,9428.8916015625,8886.125,9023.9130859375,9115.6171875,3999,9115.6171875
2020-05-07,9759.5458984375,9025.8134765625,9115.6171875,9534.619140625,10138,9534.619140625
2020-05-08,10117.51171875,9534.619140625,9534.619140625,9814.5859375,8500,9814.5859375
2020-05-09,9977.458984375,9101.1708984375,9814.3447265625,9239.775390625,5607,9239.775390625
2020-05-10,9249.0791015625,8036.82861328125,9248.6416015625,8573.6640625,6414,8573.6640625
2020-05-11,8990.68359375,8356.0205078125,8561.888671875,8644.369140625,4366,8644.369140625
2020-05-12,8982.09765625,8488.806640625,8644.4873046875,8817.4970703125,5797,8817.4970703125
2020-05-13,9115.6220703125,8696.9072265625,8827.5517578125,9054.068359375,3339,9054.068359375
2020-05-14,9854.5185546875,8997.0498046875,9052.3369140625,9725.853515625,7256,9725.853515625
2020-05-15,9744.0986328125,9132.7548828125,9718.59375,9286.205078125,2425,9286.205078125
2020-05-16,9600.7216796875,9227.19140625,9288.2958984375,9518.6708984375,829,9518.6708984375
2020-05-17,9838.9912109375,9461.90625,9518.5166015625,9751.7763671875,2655,9751.7763671875
2020-05-18,10084.9462890625,9559.646484375,9750.4462890625,9714.6630859375,3066,9714.6630859375
2020-05-19,9962.591796875,9550.740234375,9713.41796875,9807.0498046875,5748,9807.0498046875
2020-05-20,10862.291015625,9377.375,9809.431640625,9524.34765625,4396,9524.34765625
2020-05-21,9581.1787109375,8741.302734375,9527.3642578125,8912.4033203125,7845,8912.4033203125
2020-05-22,9112.0087890625,8865.2294921875,8912.1533203125,9106.533203125,2841,9106.533203125
2020-05-23,9181.03125,9012.2802734375,9105.2900390625,9119.01171875,2141,9119.01171875
2020-05-24,9454.0908203125,8924.08984375,9115.072265625,8930.21484375,4582,8930.21484375
2020-05-25,9013.904296875,8714.6435546875,8931.9697265625,8900.841796875,10810,8900.841796875
2020-05-26,9000.21484375,8752.2099609375,8899.88671875,8819.2412109375,6297,8819.2412109375
2020-05-27,9245.77734375,8712.1572265625,8819.2412109375,9162.216796875,4034,9162.216796875
2020-05-28,9663.904296875,9144.94140625,9160.255859375,9646.8994140625,4142,9646.8994140625
2020-05-29,9705.9423828125,9283.193359375,9657.77734375,9424.0166015625,705,9424.0166015625
2020-05-30,9834.853515625,9391.302734375,9423.98046875,9717.8955078125,2541,9717.8955078125
2020-05-31,9917.275390625,9360.400390625,9717.373046875,9463.2919921875,2347,9463.2919921875
2020-06-01,10328.861328125,9413.123046875,9466.9228515625,10320.4912109375,7606,10320.4912109375
2020-06-02,11108.4072265625,9432.47265625,10319.53125,9670.76171875,16617,9670.76171875
2020-06-03,9712.12890625,9467.23828125,9670.76171875,9626.4482421875,2340,9626.4482421875
2020-06-04,9989.6455078125,9565.1904296875,9625.8857421875,9971.2978515625,1934,9971.2978515625
2020-06-05,10095.0791015625,9639.365234375,9971.2978515625,9643.1728515625,4788,9643.1728515625
2020-06-06,9840.2529296875,9576.70703125,9643.1728515625,9710.6103515625,2202,9710.6103515625
2020-06-07,9771.8056640625,9468.953125,9710.6103515625,9732.38671875,6098,9732.38671875
2020-06-08,9846.515625,9618.845703125,9733.0947265625,9840.619140625,5633,9840.619140625
2020-06-09,9893.322265625,9619.5791015625,9844.5078125,9890.470703125,3710,9890.470703125
2020-06-10,9972.662109375,9622.595703125,9892.6484375,9831.0126953125,16464,9831.0126953125
2020-06-11,10010.826171875,9232.4619140625,9833.177734375,9269.14453125,2603,9269.14453125
2020-06-12,9561.6796875,9181.2783203125,9267.3017578125,9406.5107421875,1697,9406.5107421875
2020-06-13,9695.73828125,9377.1962890625,9409.4140625,9471.4375,2894,9471.4375
2020-06-14,9570.46484375,9355.8896484375,9475.6083984375,9370.7080078125,1235,9370.7080078125
2020-06-15,9618.951171875,8893.3583984375,9373.4482421875,9439.15234375,3810,9439.15234375
2020-06-16,9672.2001953125,9394.9775390625,9435.58984375,9554.548828125,4545,9554.548828125
2020-06-17,9586.0927734375,9269.5,9553.224609375,9426.8583984375,5530,9426.8583984375
2020-06-18,9518.630859375,9364.0703125,9427.4072265625,9494.91796875,7403,9494.91796875
2020-06-19,9535.505859375,9219.130859375,9494.0869140625,9225.6787109375,510,9225.6787109375
2020-06-20,12795.0,8292.833984375,9225.3994140625,12560.150390625,1005,12560.150390625
2020-06-21,12611.3115234375,9280.3037109375,12555.3486328125,9285.69140625,4139,9285.69140625
2020-06-22,9693.701171875,9290.5810546875,9290.5810546875,9693.279296875,1054,9693.279296875
2020-06-23,9737.142578125,9545.5087890625,9694.7958984375,9692.10546875,6894,9692.10546875
2020-06-24,9768.0009765625,9245.45703125,9704.466796875,9255.111328125,9781,9255.111328125
2020-06-25,9364.29296875,9083.6884765625,9250.3828125,9244.23828125,1891,9244.23828125
2020-06-26,9923.4619140625,8452.2509765625,9239.466796875,9120.6767578125,2425,9120.6767578125
2020-06-27,9432.1611328125,8879.220703125,9120.14453125,9008.0361328125,20432,9008.0361328125
2020-06-28,9353.95703125,8919.751953125,9008.0361328125,9299.775390625,2608,9299.775390625
2020-06-29,9348.3974609375,9017.537109375,9290.9228515625,9192.2197265625,992,9192.2197265625
2020-06-30,9570.6787109375,9011.974609375,9191.578125,9504.552734375,8902,9504.552734375
2020-07-01,9755.6494140625,8494.7236328125,9502.583984375,8570.1103515625,1087,8570.1103515625
2020-07-02,9930.8642578125,8288.646484375,8570.80078125,8631.966796875,275,8631.966796875
2020-07-03,9246.8193359375,8580.962890625,8632.6640625,9010.703125,2674,9010.703125
2020-07-04,9290.8466796875,8997.5390625,9013.921875,9222.2626953125,4646,9222.2626953125
2020-07-05,9247.8095703125,8950.6181640625,9209.541015625,9176.333984375,1814,9176.333984375
2020-07-06,9491.0498046875,9074.037109375,9176.333984375,9423.560546875,3448,9423.560546875
2020-07-07,9496.73046875,9136.921875,9402.10546875,9307.3955078125,5415,9307.3955078125
2020-07-08,9549.93359375,9202.8349609375,9307.3955078125,9466.8720703125,5563,9466.8720703125
2020-07-09,9575.2861328125,9197.0009765625,9475.0078125,9370.1630859375,1993,9370.1630859375
2020-07-10,9373.767578125,8753.224609375,9369.8095703125,9029.8876953125,641,9029.8876953125
2020-07-11,9501.939453125,9046.037109375,9046.037109375,9265.916015625,2073,9265.916015625
2020-07-12,9416.09375,9156.5517578125,9265.7138671875,9290.0341796875,4917,9290.0341796875
2020-07-13,9417.572265625,8896.181640625,9290.0341796875,9357.9814453125,7475,9357.9814453125
2020-07-14,9698.6513671875,9066.0078125,9357.9814453125,9330.48828125,10124,9330.48828125
2020-07-15,9496.20703125,9125.126953125,9324.2421875,9255.6923828125,9984,9255.6923828125
2020-07-16,9377.3916015625,9013.73828125,9251.650390625,9181.0576171875,2672,9181.0576171875
2020-07-17,9281.3486328125,8986.607421875,9187.173828125,9022.8447265625,3141,9022.8447265625
2020-07-18,9309.482421875,8882.673828125,9014.7919921875,9127.0390625,1725,9127.0390625
2020-07-19,9301.833984375,9005.1494140625,9123.44140625,9150.9443359375,9773,9150.9443359375
2020-07-20,9387.8115234375,9029.005859375,9150.9443359375,9132.8984375,8180,9132.8984375
2020-07-21,9515.4736328125,9068.5732421875,9132.8984375,9493.9619140625,1843,9493.9619140625
2020-07-22,9667.0986328125,9279.65625,9490.3662109375,9667.0986328125,2119,9667.0986328125
2020-07-23,9689.220703125,9438.033203125,9667.0986328125,9594.87890625,9851,9594.87890625
2020-07-24,9667.6240234375,9395.4296875,9594.87890625,9580.32421875,9986,9580.32421875
2020-07-25,9804.791015625,9486.1240234375,9574.72265625,9617.9365234375,15459,9617.9365234375
2020-07-26,10382.05078125,9556.205078125,9618.8603515625,10332.6767578125,10339,10332.6767578125
2020-07-27,11636.3779296875,10136.2939453125,10329.9658203125,10869.3251953125,8953,10869.3251953125
2020-07-28,11335.341796875,10604.9814453125,10871.572265625,10871.798828125,46255,10871.798828125
2020-07-29,11361.38671875,10747.1611328125,10871.4921875,11104.80078125,10771,11104.80078125
2020-07-30,11276.8779296875,10863.97265625,11101.0234375,11172.185546875,29668,11172.185546875
2020-07-31,11513.8798828125,10902.8271484375,11172.1767578125,11424.5166015625,9369,11424.5166015625
2020-08-01,11941.8076171875,11210.51953125,11424.5166015625,11873.6806640625,6565,11873.6806640625
2020-08-02,12000.462890625,10778.185546875,11871.7958984375,11063.0634765625,9000,11063.0634765625
2020-08-03,11552.7919921875,10984.8046875,11063.0634765625,11283.748046875,7746,11283.748046875
2020-08-04,11588.5322265625,11068.1796875,11283.748046875,11139.4931640625,9177,11139.4931640625
2020-08-05,11874.1611328125,11134.640625,11138.2255859375,11859.072265625,23301,11859.072265625
2020-08-06,12037.0556640625,11406.16015625,11859.072265625,11779.0498046875,9273,11779.0498046875
2020-08-07,12043.7666015625,11290.9794921875,11781.607421875,11653.904296875,4949,11653.904296875
2020-08-08,12055.443359375,11524.8349609375,11662.119140625,11995.23046875,31297,11995.23046875
2020-08-09,11869.8779296875,11487.9345703125,11849.8623046875,11813.52734375,32153,11813.52734375
2020-08-10,19047.466796875,11751.3095703125,11813.52734375,11925.126953125,12418,11925.126953125
2020-08-11,12134.84375,11186.130859375,11934.8916015625,11396.1845703125,3072,11396.1845703125
2020-08-12,11831.294921875,11250.736328125,11392.57421875,11634.6806640625,2343,11634.6806640625
2020-08-13,12028.2041015625,11354.162109375,11628.2119140625,11908.466796875,1806,11908.466796875
2020-08-14,12119.673828125,11510.888671875,11905.5224609375,11789.287109375,4073,11789.287109375
2020-08-15,12170.5673828125,11719.52734375,11798.599609375,11963.44140625,6284,11963.44140625
2020-08-16,12149.6318359375,11688.1240234375,11987.275390625,11914.28125,18854,11914.28125
2020-08-17,12820.8017578125,11763.876953125,11914.28125,12737.5732421875,21489,12737.5732421875
2020-08-18,12756.859375,11948.81640625,12727.8583984375,12123.1787109375,10733,12123.1787109375
2020-08-19,12141.6845703125,11650.71484375,12117.83203125,11872.4384765625,5489,11872.4384765625
2020-08-20,12100.25390625,11639.1064453125,11872.4384765625,11831.6669921875,1837,11831.6669921875
2020-08-21,12070.275390625,11448.64453125,11842.1103515625,11492.8544921875,9918,11492.8544921875
2020-08-22,11820.119140625,11280.1513671875,11489.119140625,11766.4736328125,3462,11766.4736328125
2020-08-23,11795.29296875,11494.4443359375,11770.19921875,11682.50390625,351,11682.50390625
2020-08-24,12035.015625,11604.353515625,11666.421875,11795.8994140625,2933,11795.8994140625
2020-08-25,11822.1201171875,11090.412109375,11785.39453125,11319.587890625,1360,11319.587890625
2020-08-26,11606.80078125,11248.69921875,11311.6416015625,11302.837890625,2603,11302.837890625
2020-08-27,11582.6318359375,11070.5947265625,11308.1318359375,11511.345703125,3920,11511.345703125
2020-08-28,11764.9521484375,11161.66796875,11492.54296875,11540.6630859375,3415,11540.6630859375
2020-08-29,11761.421875,11368.3486328125,11540.908203125,11368.3486328125,5053,11368.3486328125
2020-08-30,11901.1005859375,11362.150390625,11367.0390625,11621.9287109375,3702,11621.9287109375
2020-08-31,11878.337890625,11413.5810546875,11621.931640625,11606.3173828125,3314,11606.3173828125
2020-09-01,12168.650390625,11501.3017578125,11603.5478515625,11878.1953125,15528,11878.1953125
2020-09-02,12108.705078125,11027.3017578125,11872.873046875,11458.9638671875,8372,11458.9638671875
2020-09-03,11602.3935546875,10143.0234375,11460.83984375,10168.033203125,7255,10168.033203125
2020-09-04,10811.9853515625,10003.7255859375,10170.408203125,10453.533203125,23438,10453.533203125
2020-09-05,10699.412109375,9807.03125,10450.3525390625,10334.0537109375,2891,10334.0537109375
2020-09-06,10583.8095703125,9820.2646484375,10368.41015625,10344.8701171875,9891,10344.8701171875
2020-09-07,10424.5234375,9669.8896484375,10344.8701171875,10388.13671875,26356,10388.13671875
2020-09-08,10650.041015625,9773.7568359375,10405.646484375,10195.0625,6644,10195.0625
2020-09-09,10590.28125,9548.2978515625,10200.34375,10334.3310546875,3047,10334.3310546875
2020-09-10,10581.7216796875,10088.4990234375,10334.3310546875,10309.982421875,6467,10309.982421875
2020-09-11,10618.146484375,10115.3671875,10317.0732421875,10391.1005859375,4522,10391.1005859375
2020-09-12,10862.38671875,10162.2177734375,10394.2431640625,10761.6044921875,23190,10761.6044921875
2020-09-13,10794.2412109375,10045.673828125,10764.818359375,10355.4560546875,33537,10355.4560546875
2020-09-14,11143.1005859375,10095.2998046875,10364.71875,10695.9482421875,45610,10695.9482421875
2020-09-15,11028.322265625,10359.474609375,10695.9482421875,10898.2109375,18233,10898.2109375
2020-09-16,11229.3544921875,10649.642578125,10887.23046875,11037.322265625,15846,11037.322265625
2020-09-17,11381.693359375,10649.953125,11037.322265625,11097.63671875,1676,11097.63671875
2020-09-18,11520.4150390625,10693.7919921875,11097.63671875,11079.2763671875,11286,11079.2763671875
2020-09-19,11235.1845703125,10657.64453125,11079.2763671875,11099.458984375,2084,11099.458984375
2020-09-20,12546.7548828125,10891.9912109375,11099.91796875,11592.1162109375,3693,11592.1162109375
2020-09-21,11655.52734375,10328.1015625,11592.1162109375,10402.8955078125,6481,10402.8955078125
2020-09-22,10975.0791015625,10324.4970703125,10340.6748046875,10589.0693359375,4498,10589.0693359375
2020-09-23,10749.46875,10159.2958984375,10567.8359375,10389.873046875,11295,10389.873046875
2020-09-24,10822.0419921875,10240.4482421875,10389.892578125,10791.232421875,1372,10791.232421875
2020-09-25,10961.6142578125,10495.181640625,10791.2294921875,10620.986328125,3708,10620.986328125
2020-09-26,11089.86328125,10568.2685546875,10620.986328125,10729.3681640625,5416,10729.3681640625
2020-09-27,10930.970703125,10553.470703125,10729.3681640625,10864.6875,4996,10864.6875
2020-09-28,11055.5859375,10628.443359375,10864.6875,10675.056640625,3836,10675.056640625
2020-09-29,11017.6923828125,10527.0341796875,10675.0576171875,10956.4697265625,8980,10956.4697265625
2020-09-30,10970.201171875,10299.42578125,10957.2470703125,10931.802734375,11501,10931.802734375
2020-10-01,10993.771484375,9915.8037109375,10932.134765625,10225.6572265625,5848,10225.6572265625
2020-10-02,11056.669921875,9890.9306640625,10225.6572265625,10778.98828125,2039,10778.98828125
2020-10-03,11222.5537109375,10443.9560546875,10787.689453125,10582.689453125,6507,10582.689453125
2020-10-04,10783.73046875,10270.8974609375,10582.689453125,10714.94921875,6799,10714.94921875
2020-10-05,11032.73046875,9720.55859375,10714.9853515625,10733.2392578125,1119,10733.2392578125
2020-10-06,11159.69140625,10451.466796875,10733.224609375,10501.7353515625,473304,10501.7353515625
2020-10-07,10974.548828125,10306.029296875,10501.7353515625,10742.935546875,460021,10742.935546875
2020-10-08,13668.70703125,8797.7060546875,10742.935546875,10978.0205078125,2277,10978.0205078125
2020-10-09,11167.1328125,10828.201171875,10978.0087890625,11051.5068359375,4417,11051.5068359375
2020-10-10,11488.7294921875,11044.9375,11051.5068359375,11377.1474609375,1607,11377.1474609375
2020-10-11,11541.7265625,11234.0791015625,11377.1474609375,11353.310546875,5379,11353.310546875
2020-10-12,11963.9208984375,11150.3544921875,11353.310546875,11653.2412109375,18941,11653.2412109375
2020-10-13,11731.6396484375,11236.2001953125,11591.3203125,11378.1142578125,15090,11378.1142578125
2020-10-14,11638.265625,11252.3076171875,11543.9755859375,11432.810546875,2225,11432.810546875
2020-10-15,11932.1064453125,9181.173828125,11432.7998046875,9675.7529296875,10764,9675.7529296875
2020-10-16,11572.4248046875,9453.3076171875,9675.7529296875,11104.2333984375,28235,11104.2333984375
2020-10-17,11276.9267578125,10614.23828125,11104.2333984375,10850.056640625,13650,10850.056640625
2020-10-18,11091.4814453125,7192.16357421875,10850.056640625,7257.9033203125,1736,7257.9033203125
2020-10-19,11504.62109375,6257.96240234375,7257.9033203125,11416.3935546875,23921,11416.3935546875
2020-10-20,13264.8310546875,7329.90576171875,11416.4462890625,12446.5048828125,15426,12446.5048828125
2020-10-21,17480.69140625,6524.388671875,12446.4912109375,12848.5751953125,23682,12848.5751953125
2020-10-22,13356.6083984375,12720.1005859375,12848.1572265625,13100.5732421875,64640,13100.5732421875
2020-10-23,13980.61328125,11898.5048828125,13100.5732421875,13841.748046875,537240,13841.748046875
2020-10-24,15022.837890625,13806.7724609375,13841.201171875,15016.71875,583815,15016.71875
2020-10-25,15074.0537109375,13802.2705078125,15016.5791015625,14614.23828125,570065,14614.23828125
2020-10-26,14723.619140625,13305.361328125,14614.06640625,13531.2529296875,542646,13531.2529296875
2020-10-27,14323.9951171875,12469.404296875,13531.8994140625,14192.412109375,575747,14192.412109375
2020-10-28,15558.6611328125,11559.830078125,14192.064453125,14334.9228515625,586740,14334.9228515625
2020-10-29,14705.3583984375,13597.107421875,14334.220703125,14654.6279296875,582235,14654.6279296875
2020-10-30,16079.9658203125,13517.5966796875,14654.3046875,13998.5439453125,543117,13998.5439453125
2020-10-31,14216.5263671875,13897.9150390625,13998.4638671875,14210.5771484375,530664,14210.5771484375
2020-11-01,14322.1240234375,13340.94921875,14210.33203125,13346.8046875,487429,13346.8046875
2020-11-02,13445.05859375,13328.56640625,13347.4951171875,13394.7001953125,488774,13394.7001953125
2020-11-03,13431.3623046875,12376.45703125,13395.271484375,12449.7548828125,432563,12449.7548828125
2020-11-04,12877.345703125,12283.91796875,12450.162109375,12552.091796875,428942,12552.091796875
2020-11-05,14340.224609375,12445.1787109375,12558.115234375,13342.5087890625,4077,13342.5087890625
2020-11-06,13622.7060546875,13044.431640625,13341.7373046875,13472.3623046875,4637,13472.3623046875
2020-11-07,16867.796875,13487.6630859375,13488.546875,16576.2734375,45069,16576.2734375
2020-11-08,18627.5234375,16340.17578125,16573.232421875,18191.6484375,2614,18191.6484375
2020-11-09,19159.560546875,17705.875,18194.0234375,18468.794921875,1414,18468.794921875
2020-11-10,19271.833984375,18281.759765625,18500.916015625,18660.6015625,9464,18660.6015625
2020-11-11,19434.203125,13263.3095703125,18660.513671875,18487.203125,15632,18487.203125
2020-11-12,19322.8984375,13689.0380859375,18505.552734375,13709.0283203125,4694,13709.0283203125
2020-11-13,17288.5703125,13733.0166015625,13733.0166015625,16095.052734375,8220,16095.052734375
2020-11-14,17233.3828125,15348.166015625,16091.1640625,16825.37890625,9704,16825.37890625
2020-11-15,17373.65625,15488.1611328125,16802.125,16056.765625,9426,16056.765625
2020-11-16,19174.056640625,15700.625,16063.845703125,18540.98828125,11178,18540.98828125
2020-11-17,20110.728515625,16648.19140625,17911.54296875,17980.244140625,24559,17980.244140625
2020-11-18,18914.400390625,17373.875,17981.080078125,17973.916015625,32995,17973.916015625
2020-11-19,18173.337890625,17464.041015625,17975.859375,17866.466796875,11174,17866.466796875
2020-11-20,22482.982421875,17518.4765625,17890.560546875,18850.755859375,30045,18850.755859375
2020-11-21,19131.48828125,18242.71875,18849.787109375,18800.619140625,13072,18800.619140625
2020-11-22,19073.56640625,17784.873046875,18801.029296875,18297.708984375,9831,18297.708984375
2020-11-23,18869.470703125,18028.39453125,18296.23046875,18393.791015625,3739,18393.791015625
2020-11-24,19716.251953125,17983.12890625,18387.767578125,19256.71484375,41122,19256.71484375
2020-11-25,19713.099609375,18340.69921875,19270.05859375,18912.08203125,53755,18912.08203125
2020-11-26,19121.265625,16334.3359375,18904.189453125,17476.837890625,8529,17476.837890625
2020-11-27,17566.78125,16463.240234375,17490.140625,17149.26171875,4161,17149.26171875
2020-11-28,17954.5703125,16856.44140625,17150.111328125,17653.33984375,2915,17653.33984375
2020-11-29,18558.259765625,17580.12890625,17653.1328125,18102.158203125,13211,18102.158203125
2020-11-30,19944.52734375,18097.453125,18101.3125,19695.63671875,10339,19695.63671875
2020-12-01,19920.068359375,18454.8046875,19692.86328125,18934.171875,16693,18934.171875
2020-12-02,19448.4140625,18409.43359375,18925.208984375,19238.63671875,4716,19238.63671875
2020-12-03,19686.84765625,18844.4453125,19241.4296875,19507.09375,7243,19507.09375
2020-12-04,19651.4453125,18493.166015625,19507.509765625,18750.634765625,5646,18750.634765625
2020-12-05,19383.50390625,18545.318359375,18748.279296875,19122.81640625,2184,19122.81640625
2020-12-06,19449.146484375,18939.998046875,19127.12890625,19434.455078125,4874,19434.455078125
2020-12-07,19565.240234375,17611.357421875,19438.83203125,18163.998046875,2162,18163.998046875
2020-12-08,19287.361328125,18050.060546875,18162.640625,18409.21875,2806,18409.21875
2020-12-09,18618.318359375,17740.123046875,18413.91015625,18485.44921875,14954,18485.44921875
2020-12-10,18638.76171875,17997.271484375,18491.22265625,18314.080078125,7245,18314.080078125
2020-12-11,18341.376953125,15148.822265625,18312.00390625,17890.2578125,4208,17890.2578125
2020-12-12,18393.771484375,9572.716796875,17890.50390625,14500.9521484375,249,14500.9521484375
2020-12-13,19412.28515625,14003.537109375,14500.9453125,19179.251953125,2319,19179.251953125
2020-12-14,19423.87109375,18930.9375,19184.724609375,19422.6953125,22210,19422.6953125
2020-12-15,19591.681640625,18966.732421875,19418.7734375,19419.599609375,7790,19419.599609375
2020-12-16,21408.8828125,18160.7890625,19419.7109375,18236.935546875,18,18236.935546875
2020-12-17,23635.056640625,18237.1796875,18239.1015625,22841.314453125,29913,22841.314453125
2020-12-18,23584.48828125,22467.37109375,22837.970703125,22966.939453125,28113,22966.939453125
2020-12-19,23969.6328125,19861.974609375,22976.01953125,20026.748046875,57,20026.748046875
2020-12-20,24315.615234375,19427.0078125,20032.421875,23410.10546875,0,23410.10546875
2020-12-21,24261.0,21757.462890625,23408.08984375,22036.162109375,0,22036.162109375
2020-12-22,23789.30859375,18302.810546875,22012.802734375,23789.30859375,29972,23789.30859375
2020-12-23,24140.166015625,22389.43359375,23799.7734375,22953.744140625,10976,22953.744140625
2020-12-24,23980.751953125,20083.6484375,22942.25,20245.173828125,0,20245.173828125
2020-12-25,20271.279296875,18458.546875,20247.080078125,19332.55078125,40,19332.55078125
2020-12-26,26764.19921875,19215.48828125,19326.78125,26517.03125,14774,26517.03125
2020-12-27,28298.56640625,25920.22265625,26528.51171875,26368.95703125,49002,26368.95703125
2020-12-28,27454.78515625,26223.697265625,26382.580078125,27043.755859375,23040,27043.755859375
2020-12-29,27574.408203125,25603.076171875,27057.19140625,27574.408203125,107474,27574.408203125
2020-12-30,29141.2109375,27034.736328125,27594.373046875,29065.748046875,37741,29065.748046875
2020-12-31,29378.5625,26729.966796875,29063.876953125,29211.099609375,33183,29211.099609375
2021-01-01,29699.6328125,28050.712890625,29206.4140625,28294.328125,8,28294.328125
2021-01-02,31380.041015625,27505.466796875,28299.158203125,28877.685546875,12,28877.685546875
2021-01-03,33338.33203125,21041.33984375,28888.189453125,30343.544921875,9,30343.544921875
2021-01-04,34321.73828125,28659.47265625,30262.951171875,31922.802734375,91390,31922.802734375
2021-01-05,34442.5546875,29628.67578125,31970.505859375,34176.203125,21863,34176.203125
2021-01-06,35625.4296875,24398.921875,34177.6953125,33191.42578125,540,33191.42578125
2021-01-07,39518.30859375,33157.66796875,33157.66796875,38910.0859375,2861765,38910.0859375
2021-01-08,40512.75,30915.0859375,38924.23046875,40011.4375,2676382,40011.4375
2021-01-09,40662.25,36157.48828125,40018.44140625,39432.0625,1961540,39432.0625
2021-01-10,40964.22265625,29336.65625,39404.7265625,37629.359375,2144073,37629.359375
2021-01-11,37970.8671875,30410.130859375,37619.125,35142.125,3579770,35142.125
2021-01-12,36045.26171875,32484.224609375,35152.515625,33083.37890625,1864334,33083.37890625
2021-01-13,36781.31640625,32045.939453125,33072.796875,36522.48046875,2409257,36522.48046875
2021-01-14,38380.421875,27576.666015625,36526.578125,38380.421875,2815702,38380.421875
2021-01-15,38787.1875,26538.220703125,38395.71875,36433.828125,2220637,36433.828125
2021-01-16,37670.19921875,34515.76171875,36454.77734375,35790.734375,2317066,35790.734375
2021-01-17,36782.8984375,33065.19921875,35790.09765625,35769.31640625,2442239,35769.31640625
2021-01-18,37374.40625,30785.025390625,35755.0625,35962.609375,2048547,35962.609375
2021-01-19,37032.45703125,31513.98828125,35970.53515625,31829.884765625,763826,31829.884765625
2021-01-20,35535.90234375,31526.6171875,31842.60546875,34835.22265625,1553644,34835.22265625
2021-01-21,34824.80859375,30150.265625,34824.80859375,30720.236328125,1919870,30720.236328125
2021-01-22,33599.03515625,28787.365234375,30705.681640625,32796.22265625,2645887,32796.22265625
2021-01-23,33229.61328125,31616.53515625,32796.5390625,32057.189453125,1993011,32057.189453125
2021-01-24,32726.220703125,31122.025390625,32062.017578125,32209.115234375,2046971,32209.115234375
2021-01-25,34687.94140625,32119.205078125,32201.572265625,32269.6015625,2094426,32269.6015625
2021-01-26,32774.09765625,30973.400390625,32256.88671875,32600.55078125,5983993,32600.55078125
2021-01-27,32683.82421875,29396.521484375,32615.8203125,30212.033203125,6356245,30212.033203125
2021-01-28,33634.296875,29782.1875,30188.25390625,33275.078125,4543601,33275.078125
2021-01-29,37732.703125,30956.8359375,33479.08203125,33112.55078125,996649,33112.55078125
2021-01-30,34693.80859375,31279.806640625,33110.17578125,34286.5859375,4037435,34286.5859375
